id,text,source_url,comment_id,created_at,collection_source,post_text,apify_dataset_id,apify_run_id
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzMxNzUyMDE0ODkzNTU5OTY=,Zitheka,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzMxNzUyMDE0ODkzNTU5OTY=,2026-06-29T16:50:33.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMDA4MTMxMTg3MDE4MzQ=,"Ndikuyang'anisitsa mwachidwi ngat ajao asonkhako,...",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMDA4MTMxMTg3MDE4MzQ=,2026-06-29T16:53:06.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3MDc5NjE2MjcwMTQwNTc=,Bola anzathu apeze mtendere bs,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3MDc5NjE2MjcwMTQwNTc=,2026-06-29T16:50:20.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIzMTUyMjE4NDU1NTExMzg=,Kuli handede kwacha yanga 😊😊,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIzMTUyMjE4NDU1NTExMzg=,2026-06-29T17:02:01.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NDg3OTE0NDY2NDkzNTA=,God bless whole dem,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NDg3OTE0NDY2NDkzNTA=,2026-06-29T16:44:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzMwNTU0MjEzMjQ2NjI4NjY=,"Muli pachibwana mawa ndi 30 June 1000,000,000-7,686,180=999,313,820 Ntchito ilipo",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzMwNTU0MjEzMjQ2NjI4NjY=,2026-06-29T17:06:32.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwNTk5Mzc5ODEyNzI5NzY=,Kod ikumayambila bwanji kusokhako🤔🤔,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwNTk5Mzc5ODEyNzI5NzY=,2026-06-29T16:54:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzc3NzA0NDczODgzMTE3Mw==,Koma bwez tonse titalemera kuthandizana kwa chonchi 😌aMalawi timakondana tangokhala olalatizana kkk,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzc3NzA0NDczODgzMTE3Mw==,2026-06-29T16:58:19.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMzE2MDIyODU3NjM2NDY=,Keep it up,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMzE2MDIyODU3NjM2NDY=,2026-06-29T16:43:24.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMTgxNTQ0NzA2MTQyMzA=,Dziko lokondana pamavuto ndiye labwino,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMTgxNTQ0NzA2MTQyMzA=,2026-06-29T17:05:49.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NTUwNDk2MDI5MDExMjY=,Doc ndi katswiri,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NTUwNDk2MDI5MDExMjY=,2026-06-29T17:01:08.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NzQ0ODM2NjQyNTQ4NDA=,Ine ndatani abale😂😂😂😂,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NzQ0ODM2NjQyNTQ4NDA=,2026-06-29T16:54:14.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMDM3NDE4NjI2Mjg4NzU=,Zikangotha zipolowezi ife tikupita ku south Africa komko kukagobola maganyu sadzikamvutaso,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMDM3NDE4NjI2Mjg4NzU=,2026-06-29T17:09:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzODgzNTkwMDk4NTQ5ODg=,Koma kunena zoona pilizi ma thalasipota akanaima Kaye imagine kuno abweletsa anthu awiri koma pomwe amakhalapo awachosapo ndipo nawo akufuna kubwelera ngati ife ndiye kukhala kwake kotere ?,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzODgzNTkwMDk4NTQ5ODg=,2026-06-29T16:44:41.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5MDg3NjI1Njk2OTEzNTE=,Very good Malawi. Eya tiziponya ma K10,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5MDg3NjI1Njk2OTEzNTE=,2026-06-29T16:43:51.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NTU5NTcxOTU2OTAzMDc=,Mikonzi ❤️,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NTU5NTcxOTU2OTAzMDc=,2026-06-29T16:57:28.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwODA5NDgxNzYxNjQwODg=,Tingopangira uzimu omwewotu koma anthu amenewa amatitukwana kwambiri 🙌,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwODA5NDgxNzYxNjQwODg=,2026-06-29T17:01:27.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNjE5OTk2MzU4NzU3Mzk=,Mu umodzi muli mphamvu,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNjE5OTk2MzU4NzU3Mzk=,2026-06-29T17:02:05.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwNDM1ODI3MzgxNzYxMTA=,"Koma amalawi ndinu oumila iiii 
Populatin ya Malawi ndi 22,000,000 
Aliyense kusonkha 50 kwacha 
Basitu 😹😹",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwNDM1ODI3MzgxNzYxMTA=,2026-06-29T17:03:56.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NzcxMDY4ODY5MTMwNzU=,Komatu Kut ikwane ndesilelo eeee,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NzcxMDY4ODY5MTMwNzU=,2026-06-29T16:42:17.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyMzAwNzYwMDI0ODMyNTE=,Kodi aku oppostion nawo sangaponyeko aa,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyMzAwNzYwMDI0ODMyNTE=,2026-06-29T17:07:58.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMjU5ODU1MDgyNTkyMDU=,Mawu tonse ndiamozi,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMjU5ODU1MDgyNTkyMDU=,2026-06-29T16:44:09.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwMTY5MTMxODU4NTIyMjk=,Ntchito ikuyenda bwino kwambiri,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwMTY5MTMxODU4NTIyMjk=,2026-06-29T16:47:00.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMTA2NDAyMjMwMzQ2MTA=,Amalawi timakondana koma amatidanitsa ndi mikozi yemweyu,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMTA2NDAyMjMwMzQ2MTA=,2026-06-29T17:02:45.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1ODYwNDU0Mjk3NjM5MjY=,Koma ndalama zimenezi sizisowa malawi wake ameneyuuu,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1ODYwNDU0Mjk3NjM5MjY=,2026-06-29T17:04:10.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI0NzYxNzk2Nzk0NzE1ODM=,"Koma Dr  amaganiza bwanji  aaaaaaa,",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI0NzYxNzk2Nzk0NzE1ODM=,2026-06-29T17:09:31.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMTcwOTUzNTU3NDQ4OTg=,Amazing,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMTcwOTUzNTU3NDQ4OTg=,2026-06-29T16:44:35.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMDYxNDYwODY5ODg5MDM=,Abwere wapasii,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMDYxNDYwODY5ODg5MDM=,2026-06-29T17:06:54.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzAwNTYxMzk5NTEyOTA=,Enafe tukanika kutumiza,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzAwNTYxMzk5NTEyOTA=,2026-06-29T16:57:49.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMjI0NDE4Mzg1MTc5NTc=,"Bola athandizike basi, chifukwa ndie sikuli bwino ayi",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMjI0NDE4Mzg1MTc5NTc=,2026-06-29T16:42:34.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwNDc3NzgwOTk0NTg2OTA=,Kwachema,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIwNDc3NzgwOTk0NTg2OTA=,2026-06-29T16:50:26.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MzgwNjE4ODQ2NjI3MjA=,Eni mudzi mita,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MzgwNjE4ODQ2NjI3MjA=,2026-06-29T16:55:00.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NzMzMTUzNzQ1MTM2MjU=,"Koma mukuziwa kut zomwe anthu ena ake kuno akukutukwanani kut or musonkhe iwo sabwela ku Malawi? ...😂😂😂😂.

Am telling you ati ku cape town zoitanisa ma bus Kapena kufunsa kut camp ili kuti ayiiiiii osapanga zimenezooo",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NzMzMTUzNzQ1MTM2MjU=,2026-06-29T16:44:27.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxODgxMDQ1NzIwNDc3MzI=,"Munthu ine andisonkhela kawiri , pano ndili moyo komaso ndikadzamwalira 😔. Mmmmmh komatu ndilimbabe",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxODgxMDQ1NzIwNDc3MzI=,2026-06-29T17:00:32.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM2NjU3OTY2OTY4OTMxMjk=,Umunthu daily ndi Akomesi 👀,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM2NjU3OTY2OTY4OTMxMjk=,2026-06-29T16:57:17.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0ODcwMzc0Njk4NDMyODk=,Tiyeni tikathile ZeZe phepo ukuuu😂😂😂simene kulili ma comment ahaaa,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0ODcwMzc0Njk4NDMyODk=,2026-06-29T17:06:25.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2OTExNjI1MDU0MjI1NzU=,Titapitilinza this movement tinkhonza kumanga London Bridge yanthu Amalawi  komaso we can construct good market in our community kuti anthu asamanthawileso ku Joweni😅,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2OTExNjI1MDU0MjI1NzU=,2026-06-29T17:06:17.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMzQwNDc1ODQ4NDgxMjI=,Amalawife timakondana amatidanitsa anali chakwera uja,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMzQwNDc1ODQ4NDgxMjI=,2026-06-29T16:44:57.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyOTQzMzcwNDI4ODI5MjU=,Ingondipasan ndigulile iPhone🥴,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyOTQzMzcwNDI4ODI5MjU=,2026-06-29T16:53:08.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM1NzAyMTY2MTMxMzAwNDc=,Ndaponya 2pin yaine ndye akabwela azidelela timenyanako Kuno sikutheba,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM1NzAyMTY2MTMxMzAwNDc=,2026-06-29T17:07:43.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNTYyNjAwMzY0NDczNTk=,"Mikozi  nanga amene tili kuno kale ku South Africa how can we  Donate,,?",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNTYyNjAwMzY0NDczNTk=,2026-06-29T16:59:18.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTQ1OTczNTUyNDc3NjE=,Waponya 200 ndi thabo ndiwachoncho,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTQ1OTczNTUyNDc3NjE=,2026-06-29T16:52:28.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyNjAyOTY4NjYwMTgxMjA=,Mfana wa 50 billion amalizitsa kwinako madam akamulora,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyNjAyOTY4NjYwMTgxMjA=,2026-06-29T16:45:06.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5MTU5OTYyOTU5OTIxMDU=,Ndaponyako fafandede yanga🥺,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5MTU5OTYyOTU5OTIxMDU=,2026-06-29T16:44:23.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2MTI5NzA0ODM3Mjg2NTY=,Wina alemera nazo izi isaaaa,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2MTI5NzA0ODM3Mjg2NTY=,2026-06-29T17:01:04.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2MjAxNDI4NDY3ODE3MjM=,Eeeeeee ulendo ulipo 0.8 %,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2MjAxNDI4NDY3ODE3MjM=,2026-06-29T16:47:52.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzODgzNzA2MzY2ODUzMDU=,Ena akuvutika ku Capetown. Bwanji ma bus sakufikako?,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzODgzNzA2MzY2ODUzMDU=,2026-06-29T17:11:19.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTY0MjQxNTgzODU3MDE=,Mikozi taauzeni a TNM NDI galu nzakeyi Airtel sakuonekatu adya zathu zambiri akanganya ameneaja,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTY0MjQxNTgzODU3MDE=,2026-06-29T16:49:38.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI0MDUxNzc3Njk5NzM5NzU=,Odi Ndkango checker balance Yomwe mwasokhayo Kt Tibwera kumenek,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI0MDUxNzc3Njk5NzM5NzU=,2026-06-29T17:09:12.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzg2MjU5OTg2MzQ3Mjk=,Iyi mulemera nayo guys,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzg2MjU5OTg2MzQ3Mjk=,2026-06-29T17:09:57.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMTczNjU0MTczMzk3OTM=,Let me send ka just jay,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMTczNjU0MTczMzk3OTM=,2026-06-29T16:43:45.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNjQyNTY4NzU2NzYwOTM=,Dr NamadingoGod bless Dr Namadingo,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNjQyNTY4NzU2NzYwOTM=,2026-06-29T16:46:29.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE4MjI5NjQyNjI0NDQyMTc=,Ndili nd chisankho bundle or donate 🤣🤣🤣🤣,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE4MjI5NjQyNjI0NDQyMTc=,2026-06-29T16:51:57.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk0NzY2OTUzMTYyMjUwMg==,Ine zikundivuta cz palibepo mpamba Koma Ndine okhudzidwa ndithu,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk0NzY2OTUzMTYyMjUwMg==,2026-06-29T16:53:58.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxOTYwNTU4NDQ1NjA4ODU=,Ifeso tayika mapemphero🇲🇼,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxOTYwNTU4NDQ1NjA4ODU=,2026-06-29T16:54:16.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NzMyNjQxNDQzNTY3MzU=,Mesa Boma laponya kale ma billion kumeneko,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NzMyNjQxNDQzNTY3MzU=,2026-06-29T17:09:16.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMTM1MDQ2MzQzODU3MDQ=,"Nice initiative I like it, I am in Durban though but I just wish all the best guys amene mukupita. Situation yabvutadi.  Home is best.",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMTM1MDQ2MzQzODU3MDQ=,2026-06-29T16:43:16.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxODQ5NDk2NDIzNDczNTE=,Zikatha izi muyambeso chipelenganyu cha dziko mwina kugulako Gatoma inee😂😂,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxODQ5NDk2NDIzNDczNTE=,2026-06-29T16:45:01.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0MzIwMTk3MTIwMTkxNjU=,Mikozi yaika dollar 💵 zingat??,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0MzIwMTk3MTIwMTkxNjU=,2026-06-29T16:54:14.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQzMDY2NjU4MTk1OTk2OTY=,Namadingo uja simunthu wamba,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQzMDY2NjU4MTk1OTk2OTY=,2026-06-29T17:06:29.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyNzYxNTUxNDc3MDY1ODA=,Ngati ulibe bank account zikumakhala bwanji nanga ngati uli ku south Africa 🇿🇦 koma ukfuna kuthandizapo dongosolo lake likumayenda motani,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyNzYxNTUxNDc3MDY1ODA=,2026-06-29T16:58:17.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3NjkzMzU2Mjc4NDIxMTg=,But this is good systeem everyone knows the amount of money,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3NjkzMzU2Mjc4NDIxMTg=,2026-06-29T16:49:14.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NDQzMTMzNDA0MjAwNDg=,Reminds me dashboard yama voti😅,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NDQzMTMzNDA0MjAwNDg=,2026-06-29T16:53:12.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTY2ODQxNDgyNjgzODE=,Mulungu adalitse amene atero kutenga limodz limodz adalitseso Ife amene kocepa tilibe KT tipeze zeru zopezela kocepa KT ifeso zacite cimoz moz,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTY2ODQxNDgyNjgzODE=,2026-06-29T17:00:03.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3ODMwNTk3NDM2NTQ3ODM1,Namadingo Atate amapanga zinthu moona mtima,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3ODMwNTk3NDM2NTQ3ODM1,2026-06-29T16:44:37.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMDkzMjE0ODk2MTkxMTI=,Inayo yosalayo ndipereka ndekha,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMDkzMjE0ODk2MTkxMTI=,2026-06-29T16:49:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQzODAzNDY1NjIyMzA3MzE=,Koma target imeneyi izakwana liti,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQzODAzNDY1NjIyMzA3MzE=,2026-06-29T16:45:47.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5OTg0MzgzNTc0NTI3Mzk=,A Malawi timakondana ♥️,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5OTg0MzgzNTc0NTI3Mzk=,2026-06-29T16:48:40.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzkxMjA2Nzk4MTkyMzU2NQ==,Mpaka tifera konkuno ndithu 0.8 % whole day anthu simukupeleka molowa mmanja bwaa😫,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzkxMjA2Nzk4MTkyMzU2NQ==,2026-06-29T16:45:34.000Z,apify/facebook-comments-scraper,,,
